576,-0.269,-0.513,0.779,-0.65,0.27,0.7,6.569,4.768,-1.747,22.98,-28.12,16.44
630,-0.206,-0.68,0.862,-0.67,0.34,0.85,4.761,11.337,-1.663,21.66,-38.51,27.47
684,-0.327,-0.538,0.927,-1.27,0.37,0.79,9.445,41.557,10.376,74.4,-32.71,49.51
739,-0.031,-0.397,1.063,-2.0,1.73,-0.5,47.882,50.88,41.924,186.43,11.95,178.58
793,-0.139,-0.788,1.067,-2.0,-1.14,-2.0,34.088,19.341,70.152,249.99,-117.45,249.99
849,-0.332,0.439,0.574,2.0,1.66,-1.47,-17.975,-32.074,126.816,240.55,-250.0,249.99
906,0.199,-0.287,0.747,-2.0,-2.0,1.6,-73.326,-35.789,157.12,-53.19,249.99,-250.0
962,-1.289,-0.608,0.183,1.92,2.0,-0.91,161.301,-13.039,10.178,-55.64,-86.81,-23.08
1019,-0.523,-0.327,1.585,-0.1,0.17,-0.02,-144.287,-105.125,12.306,7.58,-28.48,31.49
1075,-0.809,0.243,1.192,0.54,1.41,0.57,86.288,8.995,10.59,-126.05,94.77,28.08
1128,-0.423,-0.484,0.927,1.02,1.18,0.5,37.666,19.417,-3.876,-152.31,221.95,-20.7
1184,-0.55,-0.23,0.95,1.05,0.97,0.86,19.699,7.385,-28.687,-250.0,249.99,-80.23
1241,-0.184,-0.284,0.913,0.57,1.1,1.05,-15.663,12.901,-56.702,-206.17,249.99,-61.38
1298,-0.233,-0.298,0.884,-0.33,0.57,0.67,-0.496,2.96,-59.753,-82.59,202.0,-93.48
1354,-0.164,-0.335,0.884,-0.71,-0.07,0.35,-6.775,6.622,-46.509,-92.38,134.41,-79.56
1409,-0.185,-0.289,0.816,-0.84,0.21,0.25,4.951,-2.151,-26.665,-82.92,79.54,-30.38
1463,-0.227,-0.328,0.859,-1.18,0.11,0.32,18.059,-10.132,-8.369,-10.68,18.49,-24.17
